"customerID","PaymentMethod","MonthlyCharges","TotalCharges","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","Churn"
"0285-INHLN","Credit card (automatic)",54.75,"1510.3","Male","0","Yes","Yes","27","Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","No"
"0292-WEGCH","Electronic check",86.2,"4524.05","Female","0","Yes","Yes","54","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","No"
"0295-PPHDO","Electronic check",95.45,"95.45","Male","0","No","No","1","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"0295-QVKPB","Credit card (automatic)",63.95,"318.1","Male","0","No","No","5","Yes","No","DSL","No","No","Yes","Yes","Yes","No","Month-to-month","Yes","No"
"0297-RBCSG","Bank transfer (automatic)",65.35,"1231.85","Male","0","No","No","19","Yes","No","DSL","No","Yes","No","Yes","No","Yes","One year","Yes","No"
"0298-XACET","Mailed check",50.2,"2554","Male","0","Yes","Yes","52","No","No phone service","DSL","No","Yes","Yes","Yes","Yes","No","Two year","No","No"
"0301-FIDRB","Bank transfer (automatic)",63.8,"4684.3","Female","0","Yes","Yes","72","No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"0301-KOBTQ","Bank transfer (automatic)",20.05,"614.45","Male","0","No","No","32","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"0302-JOIVN","Electronic check",101.15,"842.9","Female","0","Yes","No","8","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Yes"
"0303-WMMRN","Mailed check",19.25,"86.05","Male","0","No","No","5","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","No"
"0305-SQECB","Mailed check",36.05,"402.6","Female","0","No","Yes","11","No","No phone service","DSL","Yes","No","No","Yes","No","No","One year","Yes","No"
"0307-BCOPK","Mailed check",19.05,"326.65","Female","0","No","No","16","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"0308-GIQJT","Bank transfer (automatic)",105.75,"7382.85","Male","1","No","No","71","Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","No","No"
"0310-MVLET","Electronic check",99.15,"6010.05","Female","0","Yes","Yes","61","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"0310-SUCIN","Bank transfer (automatic)",84.8,"6046.1","Female","0","Yes","No","71","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","No"
"0310-VQXAM","Mailed check",19.85,"178.8","Male","0","No","No","9","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"0311-QYWSS","Electronic check",49.45,"314.6","Female","0","No","No","6","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","No"
"0311-UNPFF","Bank transfer (automatic)",88.8,"2274.35","Female","0","No","No","26","Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"0314-TKOSI","Mailed check",55.15,"322.9","Female","0","No","No","6","Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","No"
"0315-LVCRK","Electronic check",84.8,"888.75","Male","0","No","No","11","Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","No"
"0318-QUUOB","Electronic check",80.55,"80.55","Male","0","Yes","No","1","Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Yes"
"0319-QZTCO","Credit card (automatic)",58.7,"168.6","Female","0","Yes","Yes","3","Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","No"
"0320-DWVTU","Mailed check",99.5,"5424.25","Female","0","No","No","53","Yes","No","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","No"
"0320-JDNQG","Electronic check",99.85,"2331.3","Male","0","Yes","Yes","23","Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"0322-CHQRU","Electronic check",45.35,"89.5","Male","0","No","No","2","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Yes"
"0322-YINQP","Mailed check",48.55,"48.55","Male","0","No","No","1","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Yes"
"0323-XWWTN","Mailed check",26.4,"121.25","Male","0","No","Yes","3","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"0324-BRPCJ","Electronic check",100.2,"6851.65","Female","1","Yes","No","68","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"0325-XBFAC","Electronic check",94.7,"740.3","Male","0","No","No","8","Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Yes"
"0326-VDYXE","Electronic check",97.65,"6982.5","Female","0","Yes","No","70","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","No"
"0327-WFZSY","Electronic check",100,"3835.55","Male","0","Yes","Yes","39","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","No","No"
"0328-GRPMV","Electronic check",70.1,"70.1","Female","0","No","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"0329-GTIAJ","Electronic check",97.9,"315.3","Female","0","No","No","3","Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"0330-BGYZE","Bank transfer (automatic)",102.5,"6157.6","Male","0","Yes","No","60","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","No","No"
"0330-IVZHA","Electronic check",69.95,"330.15","Female","0","Yes","No","5","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Yes"
"0334-GDDSO","Electronic check",81.35,"233.7","Male","1","No","No","3","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Yes"
"0334-ZFJSR","Credit card (automatic)",66.05,"3462.1","Female","0","Yes","No","55","Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","No"
"0336-KXKFK","Credit card (automatic)",61.2,"4390.25","Male","0","No","No","72","No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","No"
"0336-PIKEI","Bank transfer (automatic)",74.4,"5360.75","Male","1","Yes","No","72","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","No"
"0337-CNPZE","Electronic check",106.3,"4443.45","Female","0","No","No","41","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Yes"
"0345-HKJVM","Electronic check",89.3,"577.6","Female","0","No","No","6","Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Yes"
"0345-XMMUG","Credit card (automatic)",108.9,"4854.3","Female","0","Yes","No","46","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"0354-WYROK","Electronic check",98.9,"2911.3","Female","1","Yes","Yes","31","Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"0356-ERHVT","Bank transfer (automatic)",45.9,"521.9","Male","0","Yes","No","11","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","No"
"0356-OBMAC","Bank transfer (automatic)",99.9,"5706.3","Female","1","No","No","56","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","No","Two year","Yes","No"
"0357-NVCRI","Credit card (automatic)",20.05,"471.7","Female","0","No","Yes","25","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"0361-HJRDX","Credit card (automatic)",64.35,"4539.6","Female","0","No","No","68","No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"0362-RAOQO","Credit card (automatic)",19.65,"830.25","Female","0","No","No","40","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"0362-ZBZWJ","Electronic check",84.9,"3067.2","Male","0","No","No","36","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Yes"
"0363-QJVFX","Credit card (automatic)",108.15,"3432.9","Male","0","No","No","32","Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"0363-SVHYR","Bank transfer (automatic)",86.85,"6263.8","Male","0","Yes","Yes","71","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"0365-BZUWY","Electronic check",102.55,"1742.5","Male","0","Yes","No","17","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"0365-GXEZS","Electronic check",78.2,"1468.75","Male","0","Yes","No","18","Yes","No","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","No","No"
"0365-TRTPY","Bank transfer (automatic)",91.2,"3382.3","Female","0","No","No","37","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","No","No"
"0366-NQSHS","Mailed check",19.35,"46.35","Male","0","No","No","2","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"0369-ZGOVK","Bank transfer (automatic)",70.4,"1992.2","Female","0","Yes","Yes","28","Yes","No","Fiber optic","No","No","No","No","No","No","One year","Yes","No"
"0374-AACSZ","Electronic check",50.15,"50.15","Female","0","No","No","1","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","No"
"0374-IOEGQ","Electronic check",44.6,"122.7","Female","0","No","No","3","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","No"
"0375-HVGXO","Electronic check",34.7,"34.7","Female","0","No","No","1","No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Yes"
"0376-OIWME","Electronic check",93.6,"3366.05","Male","0","Yes","No","36","Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","No"
"0376-YMCJC","Electronic check",90.6,"1943.2","Male","0","No","No","23","Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Yes"
"0377-JBKKT","Mailed check",57.95,"1271.8","Male","0","Yes","Yes","22","Yes","No","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","No"
"0378-CJKPV","Credit card (automatic)",112.1,"7965.95","Female","0","Yes","No","72","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"0378-TOVMS","Electronic check",85.8,"272.2","Female","0","No","No","3","Yes","No","Fiber optic","No","No","No","Yes","No","Yes","Month-to-month","No","Yes"
"0378-XSZPU","Credit card (automatic)",60.3,"3563.8","Male","0","Yes","No","58","Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","No","Yes"
"0379-DJQHR","Credit card (automatic)",81.35,"5398.6","Male","0","Yes","Yes","67","Yes","No","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","No","No"
"0380-NEAVX","Electronic check",99.85,"3343.15","Male","1","No","No","34","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","No"
"0380-ZCSBI","Credit card (automatic)",20,"198.7","Male","0","No","No","10","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"0383-CLDDA","Credit card (automatic)",85.35,"5897.4","Female","0","No","No","69","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","No"
"0384-LPITE","Credit card (automatic)",62.05,"2511.55","Male","0","No","No","40","No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes","One year","No","No"
"0384-RVBPI","Credit card (automatic)",64.4,"1398.6","Male","0","No","No","20","Yes","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","No","No"
"0386-CWRGM","Mailed check",19.4,"967.85","Female","0","Yes","Yes","46","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"0388-EOPEX","Electronic check",74.4,"139.4","Female","0","Yes","No","2","Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Yes"
"0392-BZIUW","Credit card (automatic)",105,"7589.8","Female","0","Yes","No","72","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","Yes","No"
"0396-HUJBP","Mailed check",19.3,"44.4","Female","0","No","No","2","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"0396-UKGAI","Bank transfer (automatic)",55.3,"1284.2","Male","0","No","Yes","23","Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","No"
"0396-YCHWO","Electronic check",95.4,"3474.2","Male","0","Yes","No","36","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","No"
"0397-GZBBC","Bank transfer (automatic)",93.85,"5574.75","Male","1","Yes","No","59","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"0397-ZXWQF","Bank transfer (automatic)",20.5,"1430.95","Male","0","No","No","67","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"0401-WDBXM","Bank transfer (automatic)",105.55,"7542.25","Male","0","Yes","Yes","72","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","Yes","No"
"0402-CQAJN","Bank transfer (automatic)",101.9,"3545.35","Female","0","No","No","37","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Yes"
"0404-AHASP","Credit card (automatic)",19.7,"1421.9","Male","0","Yes","No","72","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"0404-SWRVG","Electronic check",74.4,"229.55","Male","0","No","No","3","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"0406-BPDVR","Credit card (automatic)",101.5,"5373.1","Female","1","Yes","No","54","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Yes"
"0407-BDJKB","Electronic check",95.75,"5742.9","Male","0","Yes","No","60","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Yes"
"0409-WTMPL","Credit card (automatic)",110.65,"6526.65","Female","0","Yes","No","58","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","No"
"0410-IPFTY","Bank transfer (automatic)",83.85,"2674.15","Female","0","Yes","No","31","Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"0411-EZJZE","Electronic check",60.25,"170.5","Female","0","No","No","3","Yes","Yes","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","No"
"0412-UCCNP","Electronic check",59.2,"3175.85","Male","0","No","No","55","Yes","No","DSL","Yes","No","Yes","Yes","No","No","Two year","Yes","No"
"0415-MOSGF","Mailed check",44.4,"44.4","Female","0","No","No","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Yes"
"0419-YAAPX","Credit card (automatic)",85.3,"4297.95","Male","0","Yes","No","49","Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","No"
"0420-HLGXF","Electronic check",99.75,"4036","Female","1","No","No","39","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"0420-TXVSG","Credit card (automatic)",66.1,"4428.45","Male","0","Yes","No","66","Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Two year","Yes","No"
"0422-OHQHQ","Mailed check",20.55,"295.95","Female","0","Yes","Yes","15","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"0422-UXFAP","Electronic check",98.85,"4947.55","Female","0","Yes","No","51","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","No"
