pre_date,Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
2017-09-07,0,3,0,2017,3,9,36,1640.0,0.0
2017-09-14,0,3,0,2017,3,9,37,1703.0,0.0
2017-09-21,0,3,0,2017,3,9,38,1959.0,0.0
2017-09-28,0,3,0,2017,3,9,39,2366.0,0.0
2017-10-05,0,3,0,2017,4,10,40,551.0,0.0
2017-10-12,0,3,0,2017,4,10,41,1997.0,0.0
2017-10-19,0,3,0,2017,4,10,42,1639.0,0.0
2017-10-26,0,3,0,2017,4,10,43,1942.0,0.0
2017-11-02,0,3,0,2017,4,11,44,2390.0,0.0
2017-11-09,0,3,0,2017,4,11,45,2065.0,0.0
2017-11-16,0,3,0,2017,4,11,46,2262.0,0.0
2017-11-23,0,3,0,2017,4,11,47,1426.0,0.0
2017-11-30,0,3,0,2017,4,12,48,2639.0,0.0
2017-12-07,0,3,0,2017,4,12,49,1480.0,0.0
2017-12-14,0,3,0,2017,4,12,50,1513.0,0.0
2017-12-21,0,3,0,2017,4,12,51,1900.0,0.0
2017-12-28,0,3,0,2017,4,12,52,2919.0,0.0
2018-01-04,0,3,0,2018,1,1,1,252.0,0.0
2018-01-11,0,3,0,2018,1,1,2,827.0,0.0
2018-01-18,0,3,0,2018,1,1,3,628.0,0.0
2018-01-25,0,3,0,2018,1,1,4,805.0,0.0
2018-02-01,0,3,0,2018,1,2,5,1636.0,0.0
2018-02-08,0,3,0,2018,1,2,6,1177.0,0.0
2018-02-15,0,3,0,2018,1,2,7,1161.0,0.0
2018-02-22,0,3,0,2018,1,2,8,1896.0,0.0
2018-03-01,0,3,0,2018,1,3,9,1372.0,0.0
2018-03-08,0,3,0,2018,1,3,10,1340.0,0.0
2018-03-15,0,3,0,2018,1,3,11,1166.0,0.0
2018-03-22,0,3,0,2018,1,3,12,1676.0,0.0
2018-03-29,0,3,0,2018,1,3,13,2322.0,0.0
2018-04-05,0,3,0,2018,2,4,14,1246.0,0.0
2018-04-12,0,3,0,2018,2,4,15,2020.0,0.0
2018-04-19,0,3,0,2018,2,4,16,1795.0,0.0
2018-04-26,0,3,0,2018,2,4,17,1696.0,0.0
2018-05-03,0,3,0,2018,2,5,18,2201.0,0.0
2018-05-10,0,3,0,2018,2,5,19,1588.0,0.0
2018-05-17,0,3,0,2018,2,5,20,2207.0,0.0
2018-05-24,0,3,0,2018,2,5,21,1613.0,0.0
2018-05-31,0,3,0,2018,2,6,22,1656.0,0.0
2018-06-07,0,3,0,2018,2,6,23,1361.0,0.0
2018-06-14,0,3,0,2018,2,6,24,1988.0,0.0
2018-06-21,0,3,0,2018,2,6,25,2327.0,0.0
2018-06-28,0,3,0,2018,2,6,26,1746.0,0.0
2018-07-05,0,3,0,2018,3,7,27,870.0,0.0
2018-07-12,0,3,0,2018,3,7,28,1706.0,0.0
2018-07-19,0,3,0,2018,3,7,29,1130.0,0.0
2018-07-26,0,3,0,2018,3,7,30,1362.0,0.0
2018-08-02,0,3,0,2018,3,8,31,2213.0,0.0
2018-08-09,0,3,0,2018,3,8,32,1458.0,0.0
2018-08-16,0,3,0,2018,3,8,33,1121.0,0.0
2018-08-23,0,3,0,2018,3,8,34,2363.0,0.0
2018-08-30,0,3,0,2018,3,9,35,2337.0,0.0
2018-09-06,0,3,0,2018,3,9,36,507.0,0.0
2018-09-13,0,3,0,2018,3,9,37,1366.0,0.0
2018-09-20,0,3,0,2018,3,9,38,1585.0,0.0
2018-09-27,0,3,0,2018,3,9,39,1927.0,0.0
2018-10-04,0,3,0,2018,4,10,40,740.0,0.0
2018-10-11,0,3,0,2018,4,10,41,1530.0,0.0
2018-10-18,0,3,0,2018,4,10,42,1826.0,0.0
2018-10-25,0,3,0,2018,4,10,43,1471.0,0.0
2018-11-01,0,3,0,2018,4,11,44,2221.0,0.0
2018-11-08,0,3,0,2018,4,11,45,1437.0,0.0
2018-11-15,0,3,0,2018,4,11,46,1788.0,0.0
2018-11-22,0,3,0,2018,4,11,47,904.0,0.0
2018-11-29,0,3,0,2018,4,12,48,899.0,0.0
2018-12-06,0,3,0,2018,4,12,49,869.0,0.0
2018-12-13,0,3,0,2018,4,12,50,1703.0,0.0
2018-12-20,0,3,0,2018,4,12,51,1920.0,0.0
2018-12-27,0,3,0,2018,4,12,52,1469.0,0.0
2019-01-03,0,3,0,2019,1,1,1,1284.0,0.0
2019-01-10,0,3,0,2019,1,1,2,1646.0,0.0
2019-01-17,0,3,0,2019,1,1,3,2139.0,0.0
2019-01-24,0,3,0,2019,1,1,4,1042.0,0.0
2019-01-31,0,3,0,2019,1,2,5,1638.0,0.0
2019-02-07,0,3,0,2019,1,2,6,939.0,0.0
2019-02-14,0,3,0,2019,1,2,7,819.0,0.0
2019-02-21,0,3,0,2019,1,2,8,621.0,0.0
2019-02-28,0,3,0,2019,1,3,9,1052.0,0.0
2019-03-07,0,3,0,2019,1,3,10,1688.0,0.0
2019-03-14,0,3,0,2019,1,3,11,770.0,0.0
2019-03-21,0,3,0,2019,1,3,12,1219.0,0.0
2019-03-28,0,3,0,2019,1,3,13,1674.0,0.0
2019-04-04,0,3,0,2019,2,4,14,438.0,0.0
2019-04-11,0,3,0,2019,2,4,15,1343.0,0.0
2019-04-18,0,3,0,2019,2,4,16,0.0,0.0
2019-04-25,0,3,0,2019,2,4,17,0.0,0.0
2019-05-02,0,3,0,2019,2,5,18,0.0,0.0
2019-05-09,0,3,0,2019,2,5,19,0.0,0.0
2019-05-16,0,3,0,2019,2,5,20,0.0,0.0
2019-05-23,0,3,0,2019,2,5,21,0.0,0.0
2019-05-30,0,3,0,2019,2,6,22,0.0,0.0
2019-06-06,0,3,0,2019,2,6,23,0.0,0.0
2019-06-13,0,3,0,2019,2,6,24,0.0,0.0
2019-06-20,0,3,0,2019,2,6,25,0.0,0.0
2019-06-27,0,3,0,2019,2,6,26,0.0,0.0
2019-07-04,0,3,0,2019,3,7,27,0.0,0.0
2019-07-11,0,3,0,2019,3,7,28,0.0,0.0
2019-07-18,0,3,0,2019,3,7,29,0.0,0.0
2019-07-25,0,3,0,2019,3,7,30,0.0,0.0
2019-08-01,0,3,0,2019,3,8,31,0.0,0.0
2019-08-08,0,3,0,2019,3,8,32,0.0,0.0
2019-08-15,0,3,0,2019,3,8,33,0.0,0.0
2019-08-22,0,3,0,2019,3,8,34,0.0,0.0
2019-08-29,0,3,0,2019,3,9,35,0.0,0.0
2019-09-05,0,3,0,2019,3,9,36,0.0,0.0
2019-09-12,0,3,0,2019,3,9,37,0.0,0.0
2019-09-19,0,3,0,2019,3,9,38,0.0,0.0
2019-09-26,0,3,0,2019,3,9,39,0.0,0.0
2019-10-03,0,3,0,2019,4,10,40,0.0,0.0
2019-10-10,0,3,0,2019,4,10,41,0.0,0.0
2019-10-17,0,3,0,2019,4,10,42,0.0,0.0
2019-10-24,0,3,0,2019,4,10,43,0.0,0.0
2019-10-31,0,3,0,2019,4,11,44,0.0,0.0
2019-11-07,0,3,0,2019,4,11,45,0.0,0.0
2019-11-14,0,3,0,2019,4,11,46,0.0,0.0
2019-11-21,0,3,0,2019,4,11,47,0.0,0.0
2019-11-28,0,3,0,2019,4,12,48,0.0,0.0
2019-12-05,0,3,0,2019,4,12,49,0.0,0.0
2019-12-12,0,3,0,2019,4,12,50,0.0,0.0
2019-12-19,0,3,0,2019,4,12,51,0.0,0.0
2019-12-26,0,3,0,2019,4,12,52,0.0,0.0
2020-01-02,0,3,0,2020,1,1,1,0.0,0.0
2020-01-09,0,3,0,2020,1,1,2,0.0,0.0
2020-01-16,0,3,0,2020,1,1,3,0.0,0.0
2020-01-23,0,3,0,2020,1,1,4,0.0,0.0
2020-01-30,0,3,0,2020,1,2,5,0.0,0.0
2020-02-06,0,3,0,2020,1,2,6,0.0,0.0
2020-02-13,0,3,0,2020,1,2,7,0.0,0.0
2020-02-20,0,3,0,2020,1,2,8,0.0,0.0
2020-02-27,0,3,0,2020,1,3,9,0.0,0.0
2020-03-05,0,3,0,2020,1,3,10,0.0,0.0
2020-03-12,0,3,0,2020,1,3,11,0.0,0.0
2020-03-19,0,3,0,2020,1,3,12,0.0,0.0
2020-03-26,0,3,0,2020,1,3,13,0.0,0.0
2020-04-02,0,3,0,2020,2,4,14,0.0,0.0
2020-04-09,0,3,0,2020,2,4,15,0.0,0.0
2020-04-16,0,3,0,2020,2,4,16,0.0,0.0
2020-04-23,0,3,0,2020,2,4,17,0.0,0.0
2020-04-30,0,3,0,2020,2,5,18,0.0,0.0
2020-05-07,0,3,0,2020,2,5,19,0.0,0.0
2020-05-14,0,3,0,2020,2,5,20,0.0,0.0
2020-05-21,0,3,0,2020,2,5,21,0.0,0.0
2020-05-28,0,3,0,2020,2,6,22,0.0,0.0
2020-06-04,0,3,0,2020,2,6,23,0.0,0.0
2020-06-11,0,3,0,2020,2,6,24,0.0,0.0
2020-06-18,0,3,0,2020,2,6,25,0.0,0.0
2020-06-25,0,3,0,2020,2,6,26,0.0,0.0
2020-07-02,0,3,0,2020,3,7,27,0.0,0.0
2020-07-09,0,3,0,2020,3,7,28,0.0,0.0
2020-07-16,0,3,0,2020,3,7,29,0.0,0.0
2020-07-23,0,3,0,2020,3,7,30,0.0,0.0
2020-07-30,0,3,0,2020,3,8,31,0.0,0.0
2020-08-06,0,3,0,2020,3,8,32,0.0,0.0
2020-08-13,0,3,0,2020,3,8,33,0.0,0.0
2020-08-20,0,3,0,2020,3,8,34,0.0,0.0
2020-08-27,0,3,0,2020,3,9,35,0.0,0.0
2020-09-03,0,3,0,2020,3,9,36,0.0,0.0
2020-09-10,0,3,0,2020,3,9,37,0.0,0.0
2020-09-17,0,3,0,2020,3,9,38,0.0,0.0
2020-09-24,0,3,0,2020,3,9,39,0.0,0.0
2020-10-01,0,3,0,2020,4,10,40,0.0,0.0
2020-10-08,0,3,0,2020,4,10,41,0.0,0.0
2020-10-15,0,3,0,2020,4,10,42,0.0,0.0
2020-10-22,0,3,0,2020,4,10,43,0.0,0.0
2020-10-29,0,3,0,2020,4,11,44,0.0,0.0
2020-11-05,0,3,0,2020,4,11,45,0.0,0.0
2020-11-12,0,3,0,2020,4,11,46,0.0,0.0
2020-11-19,0,3,0,2020,4,11,47,0.0,0.0
2020-11-26,0,3,0,2020,4,12,48,0.0,0.0
2020-12-03,0,3,0,2020,4,12,49,0.0,0.0
2020-12-10,0,3,0,2020,4,12,50,0.0,0.0
2020-12-17,0,3,0,2020,4,12,51,0.0,0.0
2020-12-24,0,3,0,2020,4,12,52,0.0,0.0
2020-12-31,0,3,0,2020,4,12,53,0.0,0.0
2015-01-01,0,4,0,2015,1,1,1,0.0,0.0
2015-01-08,0,4,0,2015,1,1,2,0.0,0.0
2015-01-15,0,4,0,2015,1,1,3,0.0,0.0
2015-01-22,0,4,0,2015,1,1,4,0.0,0.0
2015-01-29,0,4,0,2015,1,2,5,0.0,0.0
2015-02-05,0,4,0,2015,1,2,6,0.0,0.0
2015-02-12,0,4,0,2015,1,2,7,0.0,0.0
2015-02-19,0,4,0,2015,1,2,8,0.0,0.0
2015-02-26,0,4,0,2015,1,3,9,0.0,0.0
2015-03-05,0,4,0,2015,1,3,10,0.0,0.0
2015-03-12,0,4,0,2015,1,3,11,0.0,0.0
2015-03-19,0,4,0,2015,1,3,12,0.0,0.0
2015-03-26,0,4,0,2015,1,3,13,0.0,0.0
2015-04-02,0,4,0,2015,2,4,14,0.0,0.0
2015-04-09,0,4,0,2015,2,4,15,0.0,0.0
2015-04-16,0,4,0,2015,2,4,16,0.0,0.0
2015-04-23,0,4,0,2015,2,4,17,0.0,0.0
2015-04-30,0,4,0,2015,2,5,18,0.0,0.0
2015-05-07,0,4,0,2015,2,5,19,0.0,0.0
2015-05-14,0,4,0,2015,2,5,20,0.0,0.0
2015-05-21,0,4,0,2015,2,5,21,0.0,0.0
2015-05-28,0,4,0,2015,2,6,22,0.0,0.0
2015-06-04,0,4,0,2015,2,6,23,0.0,0.0
2015-06-11,0,4,0,2015,2,6,24,0.0,0.0
2015-06-18,0,4,0,2015,2,6,25,0.0,0.0
2015-06-25,0,4,0,2015,2,6,26,0.0,0.0
2015-07-02,0,4,0,2015,3,7,27,115.2,0.0
2015-07-09,0,4,0,2015,3,7,28,134.4,0.0
2015-07-16,0,4,0,2015,3,7,29,38.4,0.0
2015-07-23,0,4,0,2015,3,7,30,19.2,0.0
2015-07-30,0,4,0,2015,3,8,31,96.0,0.0
2015-08-06,0,4,0,2015,3,8,32,96.0,0.0
2015-08-13,0,4,0,2015,3,8,33,172.8,0.0
2015-08-20,0,4,0,2015,3,8,34,96.0,0.0
2015-08-27,0,4,0,2015,3,9,35,57.6,0.0
2015-09-03,0,4,0,2015,3,9,36,115.2,0.0
2015-09-10,0,4,0,2015,3,9,37,76.8,0.0
2015-09-17,0,4,0,2015,3,9,38,115.2,0.0
2015-09-24,0,4,0,2015,3,9,39,96.0,0.0
2015-10-01,0,4,0,2015,4,10,40,76.8,0.0
2015-10-08,0,4,0,2015,4,10,41,134.4,0.0
2015-10-15,0,4,0,2015,4,10,42,153.6,0.0
2015-10-22,0,4,0,2015,4,10,43,38.4,0.0
2015-10-29,0,4,0,2015,4,11,44,38.4,0.0
2015-11-05,0,4,0,2015,4,11,45,57.6,0.0
2015-11-12,0,4,0,2015,4,11,46,96.0,0.0
2015-11-19,0,4,0,2015,4,11,47,38.4,0.0
2015-11-26,0,4,0,2015,4,12,48,96.0,0.0
2015-12-03,0,4,0,2015,4,12,49,57.6,0.0
2015-12-10,0,4,0,2015,4,12,50,115.2,0.0
2015-12-17,0,4,0,2015,4,12,51,134.4,0.0
2015-12-24,0,4,0,2015,4,12,52,19.2,0.0
2015-12-31,0,4,0,2015,4,12,53,115.2,0.0
2016-01-07,0,4,0,2016,1,1,1,76.8,0.0
2016-01-14,0,4,0,2016,1,1,2,76.8,0.0
2016-01-21,0,4,0,2016,1,1,3,57.6,0.0
2016-01-28,0,4,0,2016,1,1,4,153.6,0.0
2016-02-04,0,4,0,2016,1,2,5,326.4,0.0
2016-02-11,0,4,0,2016,1,2,6,96.0,0.0
2016-02-18,0,4,0,2016,1,2,7,76.8,0.0
2016-02-25,0,4,0,2016,1,2,8,76.8,0.0
2016-03-03,0,4,0,2016,1,3,9,76.8,0.0
2016-03-10,0,4,0,2016,1,3,10,192.0,0.0
2016-03-17,0,4,0,2016,1,3,11,19.2,0.0
2016-03-24,0,4,0,2016,1,3,12,96.0,0.0
2016-03-31,0,4,0,2016,1,3,13,76.8,0.0
2016-04-07,0,4,0,2016,2,4,14,288.0,0.0
2016-04-14,0,4,0,2016,2,4,15,153.6,0.0
2016-04-21,0,4,0,2016,2,4,16,76.8,0.0
2016-04-28,0,4,0,2016,2,4,17,595.2,0.0
2016-05-05,0,4,0,2016,2,5,18,76.8,0.0
2016-05-12,0,4,0,2016,2,5,19,76.8,0.0
2016-05-19,0,4,0,2016,2,5,20,104.4,0.0
2016-05-26,0,4,0,2016,2,5,21,172.8,0.0
2016-06-02,0,4,0,2016,2,6,22,76.8,0.0
2016-06-09,0,4,0,2016,2,6,23,192.0,0.0
2016-06-16,0,4,0,2016,2,6,24,207.6,0.0
2016-06-23,0,4,0,2016,2,6,25,1227.6,0.0
2016-06-30,0,4,0,2016,2,6,26,115.2,0.0
2016-07-07,0,4,0,2016,3,7,27,0.0,0.0
2016-07-14,0,4,0,2016,3,7,28,115.2,0.0
2016-07-21,0,4,0,2016,3,7,29,115.2,0.0
2016-07-28,0,4,0,2016,3,7,30,345.6,0.0
2016-08-04,0,4,0,2016,3,8,31,19.2,0.0
2016-08-11,0,4,0,2016,3,8,32,172.8,0.0
2016-08-18,0,4,0,2016,3,8,33,172.8,0.0
2016-08-25,0,4,0,2016,3,8,34,499.2,0.0
2016-09-01,0,4,0,2016,3,9,35,307.2,0.0
2016-09-08,0,4,0,2016,3,9,36,153.6,0.0
2016-09-15,0,4,0,2016,3,9,37,192.0,0.0
2016-09-22,0,4,0,2016,3,9,38,230.4,0.0
2016-09-29,0,4,0,2016,3,9,39,307.2,0.0
2016-10-06,0,4,0,2016,4,10,40,211.2,0.0
2016-10-13,0,4,0,2016,4,10,41,134.4,0.0
2016-10-20,0,4,0,2016,4,10,42,192.0,0.0
2016-10-27,0,4,0,2016,4,10,43,172.8,0.0
2016-11-03,0,4,0,2016,4,11,44,134.4,0.0
2016-11-10,0,4,0,2016,4,11,45,211.2,0.0
2016-11-17,0,4,0,2016,4,11,46,211.2,0.0
2016-11-24,0,4,0,2016,4,11,47,307.2,0.0
2016-12-01,0,4,0,2016,4,12,48,499.2,0.0
2016-12-08,0,4,0,2016,4,12,49,134.4,0.0
2016-12-15,0,4,0,2016,4,12,50,211.2,0.0
2016-12-22,0,4,0,2016,4,12,51,238.8,0.0
2016-12-29,0,4,0,2016,4,12,52,153.6,0.0
2017-01-05,0,4,0,2017,1,1,1,182.4,0.0
2017-01-12,0,4,0,2017,1,1,2,1233.6,0.0
2017-01-19,0,4,0,2017,1,1,3,361.2,0.0
2017-01-26,0,4,0,2017,1,1,4,669.6,0.0
2017-02-02,0,4,0,2017,1,2,5,194.4,0.0
2017-02-09,0,4,0,2017,1,2,6,882.0,0.0
2017-02-16,0,4,0,2017,1,2,7,1550.4,0.0
2017-02-23,0,4,0,2017,1,2,8,352.8,0.0
2017-03-02,0,4,0,2017,1,3,9,649.2,0.0
2017-03-09,0,4,0,2017,1,3,10,958.8,0.0
2017-03-16,0,4,0,2017,1,3,11,493.2,0.0
2017-03-23,0,4,0,2017,1,3,12,567.6,0.0
2017-03-30,0,4,0,2017,1,3,13,1126.8,0.0
2017-04-06,0,4,0,2017,2,4,14,313.2,0.0
2017-04-13,0,4,0,2017,2,4,15,270.0,0.0
2017-04-20,0,4,0,2017,2,4,16,430.8,0.0
2017-04-27,0,4,0,2017,2,4,17,495.6,0.0
2017-05-04,0,4,0,2017,2,5,18,258.0,0.0
2017-05-11,0,4,0,2017,2,5,19,495.6,0.0
2017-05-18,0,4,0,2017,2,5,20,417.6,0.0
2017-05-25,0,4,0,2017,2,5,21,681.6,0.0
2017-06-01,0,4,0,2017,2,6,22,381.6,0.0
2017-06-08,0,4,0,2017,2,6,23,398.4,0.0
2017-06-15,0,4,0,2017,2,6,24,644.4,0.0
2017-06-22,0,4,0,2017,2,6,25,332.4,0.0
2017-06-29,0,4,0,2017,2,6,26,948.0,0.0
2017-07-06,0,4,0,2017,3,7,27,540.0,0.0
2017-07-13,0,4,0,2017,3,7,28,1050.0,0.0
2017-07-20,0,4,0,2017,3,7,29,422.4,0.0
2017-07-27,0,4,0,2017,3,7,30,354.0,0.0
2017-08-03,0,4,0,2017,3,8,31,435.6,0.0
2017-08-10,0,4,0,2017,3,8,32,288.0,0.0
2017-08-17,0,4,0,2017,3,8,33,901.2,0.0
2017-08-24,0,4,0,2017,3,8,34,820.8,0.0
2017-08-31,0,4,0,2017,3,9,35,586.8,0.0
2017-09-07,0,4,0,2017,3,9,36,561.6,0.0
2017-09-14,0,4,0,2017,3,9,37,616.8,0.0
2017-09-21,0,4,0,2017,3,9,38,615.6,0.0
2017-09-28,0,4,0,2017,3,9,39,828.0,0.0
2017-10-05,0,4,0,2017,4,10,40,783.6,0.0
2017-10-12,0,4,0,2017,4,10,41,456.0,0.0
2017-10-19,0,4,0,2017,4,10,42,362.4,0.0
2017-10-26,0,4,0,2017,4,10,43,662.4,0.0
2017-11-02,0,4,0,2017,4,11,44,597.6,0.0
2017-11-09,0,4,0,2017,4,11,45,498.0,0.0
2017-11-16,0,4,0,2017,4,11,46,729.6,0.0
2017-11-23,0,4,0,2017,4,11,47,477.6,0.0
2017-11-30,0,4,0,2017,4,12,48,795.6,0.0
2017-12-07,0,4,0,2017,4,12,49,540.0,0.0
2017-12-14,0,4,0,2017,4,12,50,1015.2,0.0
2017-12-21,0,4,0,2017,4,12,51,562.8,0.0
2017-12-28,0,4,0,2017,4,12,52,849.6,0.0
2018-01-04,0,4,0,2018,1,1,1,141.6,0.0
2018-01-11,0,4,0,2018,1,1,2,445.2,0.0
2018-01-18,0,4,0,2018,1,1,3,361.2,0.0
2018-01-25,0,4,0,2018,1,1,4,744.0,0.0
2018-02-01,0,4,0,2018,1,2,5,1128.0,0.0
2018-02-08,0,4,0,2018,1,2,6,739.2,0.0
2018-02-15,0,4,0,2018,1,2,7,874.0,0.0
2018-02-22,0,4,0,2018,1,2,8,1115.0,0.0
2018-03-01,0,4,0,2018,1,3,9,822.4,0.0
2018-03-08,0,4,0,2018,1,3,10,193.2,0.0
2018-03-15,0,4,0,2018,1,3,11,268.8,0.0
2018-03-22,0,4,0,2018,1,3,12,390.0,0.0
2018-03-29,0,4,0,2018,1,3,13,358.8,0.0
2018-04-05,0,4,0,2018,2,4,14,402.0,0.0
2018-04-12,0,4,0,2018,2,4,15,879.6,0.0
2018-04-19,0,4,0,2018,2,4,16,285.6,0.0
2018-04-26,0,4,0,2018,2,4,17,438.2,0.0
2018-05-03,0,4,0,2018,2,5,18,198.0,0.0
2018-05-10,0,4,0,2018,2,5,19,1139.0,0.0
2018-05-17,0,4,0,2018,2,5,20,402.0,0.0
2018-05-24,0,4,0,2018,2,5,21,487.0,0.0
2018-05-31,0,4,0,2018,2,6,22,555.0,0.0
2018-06-07,0,4,0,2018,2,6,23,534.0,0.0
2018-06-14,0,4,0,2018,2,6,24,594.0,0.0
2018-06-21,0,4,0,2018,2,6,25,1032.0,0.0
2018-06-28,0,4,0,2018,2,6,26,1410.0,0.0
2018-07-05,0,4,0,2018,3,7,27,340.0,0.0
2018-07-12,0,4,0,2018,3,7,28,385.0,0.0
2018-07-19,0,4,0,2018,3,7,29,558.0,0.0
2018-07-26,0,4,0,2018,3,7,30,420.0,0.0
2018-08-02,0,4,0,2018,3,8,31,200.0,0.0
2018-08-09,0,4,0,2018,3,8,32,565.0,0.0
2018-08-16,0,4,0,2018,3,8,33,707.0,0.0
2018-08-23,0,4,0,2018,3,8,34,1141.0,0.0
2018-08-30,0,4,0,2018,3,9,35,2670.0,0.0
2018-09-06,0,4,0,2018,3,9,36,441.0,0.0
2018-09-13,0,4,0,2018,3,9,37,230.0,0.0
2018-09-20,0,4,0,2018,3,9,38,126.0,0.0
2018-09-27,0,4,0,2018,3,9,39,503.0,0.0
2018-10-04,0,4,0,2018,4,10,40,180.0,0.0
2018-10-11,0,4,0,2018,4,10,41,298.0,0.0
2018-10-18,0,4,0,2018,4,10,42,448.0,0.0
2018-10-25,0,4,0,2018,4,10,43,379.0,0.0
2018-11-01,0,4,0,2018,4,11,44,558.0,0.0
2018-11-08,0,4,0,2018,4,11,45,466.0,0.0
2018-11-15,0,4,0,2018,4,11,46,244.0,0.0
2018-11-22,0,4,0,2018,4,11,47,440.0,0.0
2018-11-29,0,4,0,2018,4,12,48,623.0,0.0
2018-12-06,0,4,0,2018,4,12,49,325.0,0.0
2018-12-13,0,4,0,2018,4,12,50,357.0,0.0
2018-12-20,0,4,0,2018,4,12,51,886.0,0.0
2018-12-27,0,4,0,2018,4,12,52,868.0,0.0
2019-01-03,0,4,0,2019,1,1,1,390.0,0.0
2019-01-10,0,4,0,2019,1,1,2,312.0,0.0
2019-01-17,0,4,0,2019,1,1,3,541.0,0.0
2019-01-24,0,4,0,2019,1,1,4,716.0,0.0
2019-01-31,0,4,0,2019,1,2,5,1236.0,0.0
2019-02-07,0,4,0,2019,1,2,6,792.0,0.0
2019-02-14,0,4,0,2019,1,2,7,746.0,0.0
2019-02-21,0,4,0,2019,1,2,8,254.0,0.0
2019-02-28,0,4,0,2019,1,3,9,639.0,0.0
2019-03-07,0,4,0,2019,1,3,10,321.0,0.0
2019-03-14,0,4,0,2019,1,3,11,378.0,0.0
2019-03-21,0,4,0,2019,1,3,12,899.0,0.0
2019-03-28,0,4,0,2019,1,3,13,7667.0,0.0
2019-04-04,0,4,0,2019,2,4,14,476.0,0.0
2019-04-11,0,4,0,2019,2,4,15,927.0,0.0
2019-04-18,0,4,0,2019,2,4,16,0.0,0.0
2019-04-25,0,4,0,2019,2,4,17,0.0,0.0
2019-05-02,0,4,0,2019,2,5,18,0.0,0.0
2019-05-09,0,4,0,2019,2,5,19,0.0,0.0
2019-05-16,0,4,0,2019,2,5,20,0.0,0.0
2019-05-23,0,4,0,2019,2,5,21,0.0,0.0
2019-05-30,0,4,0,2019,2,6,22,0.0,0.0
2019-06-06,0,4,0,2019,2,6,23,0.0,0.0
2019-06-13,0,4,0,2019,2,6,24,0.0,0.0
2019-06-20,0,4,0,2019,2,6,25,0.0,0.0
2019-06-27,0,4,0,2019,2,6,26,0.0,0.0
2019-07-04,0,4,0,2019,3,7,27,0.0,0.0
2019-07-11,0,4,0,2019,3,7,28,0.0,0.0
2019-07-18,0,4,0,2019,3,7,29,0.0,0.0
2019-07-25,0,4,0,2019,3,7,30,0.0,0.0
2019-08-01,0,4,0,2019,3,8,31,0.0,0.0
2019-08-08,0,4,0,2019,3,8,32,0.0,0.0
2019-08-15,0,4,0,2019,3,8,33,0.0,0.0
2019-08-22,0,4,0,2019,3,8,34,0.0,0.0
2019-08-29,0,4,0,2019,3,9,35,0.0,0.0
2019-09-05,0,4,0,2019,3,9,36,0.0,0.0
2019-09-12,0,4,0,2019,3,9,37,0.0,0.0
2019-09-19,0,4,0,2019,3,9,38,0.0,0.0
2019-09-26,0,4,0,2019,3,9,39,0.0,0.0
2019-10-03,0,4,0,2019,4,10,40,0.0,0.0
2019-10-10,0,4,0,2019,4,10,41,0.0,0.0
2019-10-17,0,4,0,2019,4,10,42,0.0,0.0
2019-10-24,0,4,0,2019,4,10,43,0.0,0.0
2019-10-31,0,4,0,2019,4,11,44,0.0,0.0
2019-11-07,0,4,0,2019,4,11,45,0.0,0.0
2019-11-14,0,4,0,2019,4,11,46,0.0,0.0
2019-11-21,0,4,0,2019,4,11,47,0.0,0.0
2019-11-28,0,4,0,2019,4,12,48,0.0,0.0
2019-12-05,0,4,0,2019,4,12,49,0.0,0.0
2019-12-12,0,4,0,2019,4,12,50,0.0,0.0
2019-12-19,0,4,0,2019,4,12,51,0.0,0.0
2019-12-26,0,4,0,2019,4,12,52,0.0,0.0
2020-01-02,0,4,0,2020,1,1,1,0.0,0.0
2020-01-09,0,4,0,2020,1,1,2,0.0,0.0
2020-01-16,0,4,0,2020,1,1,3,0.0,0.0
2020-01-23,0,4,0,2020,1,1,4,0.0,0.0
2020-01-30,0,4,0,2020,1,2,5,0.0,0.0
2020-02-06,0,4,0,2020,1,2,6,0.0,0.0
2020-02-13,0,4,0,2020,1,2,7,0.0,0.0
2020-02-20,0,4,0,2020,1,2,8,0.0,0.0
2020-02-27,0,4,0,2020,1,3,9,0.0,0.0
2020-03-05,0,4,0,2020,1,3,10,0.0,0.0
2020-03-12,0,4,0,2020,1,3,11,0.0,0.0
2020-03-19,0,4,0,2020,1,3,12,0.0,0.0
2020-03-26,0,4,0,2020,1,3,13,0.0,0.0
2020-04-02,0,4,0,2020,2,4,14,0.0,0.0
2020-04-09,0,4,0,2020,2,4,15,0.0,0.0
2020-04-16,0,4,0,2020,2,4,16,0.0,0.0
2020-04-23,0,4,0,2020,2,4,17,0.0,0.0
2020-04-30,0,4,0,2020,2,5,18,0.0,0.0
2020-05-07,0,4,0,2020,2,5,19,0.0,0.0
2020-05-14,0,4,0,2020,2,5,20,0.0,0.0
2020-05-21,0,4,0,2020,2,5,21,0.0,0.0
2020-05-28,0,4,0,2020,2,6,22,0.0,0.0
2020-06-04,0,4,0,2020,2,6,23,0.0,0.0
2020-06-11,0,4,0,2020,2,6,24,0.0,0.0
2020-06-18,0,4,0,2020,2,6,25,0.0,0.0
2020-06-25,0,4,0,2020,2,6,26,0.0,0.0
2020-07-02,0,4,0,2020,3,7,27,0.0,0.0
